label,x,y,z
10,8.5103,15.681,82.649
7,-35.601,14.82,-87.459
8,5.6818,19.01,71.019
1,-90.037,18.561,1.9791
9,35.418,-33.276,-12.43
1,-100.33,12.828,3.2131
3,-95.503,-14.656,-9.1127
2,12.96,102.59,-6.7717
10,27.077,-23.228,55.795
1,-96.774,7.2044,-0.65802
6,2.5929,-33.333,-35.823
7,-49.244,43.76,-59.251
7,-48.497,41.345,-60.615
9,33.491,-35.269,-6.1103
1,-89.421,-4.9358,-18.783
9,15.447,-66.893,10.945
6,-34.743,-69.969,-5.806
7,-45.988,42.802,-70.694
2,48.826,80.017,-8.6651
6,-36.214,-66.428,-3.6086
7,-55.232,33.606,-68.108
10,13.647,-4.012,62.38
5,-1.5904,-15.04,56.258
1,-80.232,7.8868,-20.139
1,-97.065,7.7517,13.962
7,-32.233,19.621,-86.38
8,38.267,-14.266,52.323
7,-33.069,18.052,-60.44
4,27.87,-47.075,-52.029
10,15.65,-18.818,71.914
6,-8.0492,-44.221,-41.427
10,13.779,-16.077,76.34
1,-97.097,14.928,0.75303
2,31.781,81.998,-15.25
8,57.046,-2.7079,61.647
9,16.91,-63.359,2.0062
8,50.426,-34.546,57.084
3,32.729,-22.335,48.468
2,61.183,50.677,-17.22
9,37.537,-59.668,-0.66077
8,63.736,-18.036,67.942
3,-21.704,16.565,3.4038
3,-26.33,33.872,-11.517
4,25.281,-44.055,-53.847
9,40.949,-28.003,-9.2976
9,35.137,-59.541,0.65205
6,-21.257,-38.903,-26.237
6,-17.955,-38.032,-13.828
3,-29.804,26.798,5.6533
7,-42.12,18.832,-83.233
8,59.559,-19.892,60.635
5,-3.8079,-28.85,65.439
5,-31.041,22.232,59.2
5,-13.731,34.138,68.164
3,-26.658,27.5,0.3898
7,-37.057,31.686,-73.793
9,-28.86,-52.509,-10.872
9,65.837,63.78,-11.832
8,48.196,-13.773,56.104
10,20.159,-22.67,60.553
7,-54.782,51.762,-58.425
2,38.132,83.9,-12.664
2,62.158,52.385,-21.866
2,29.461,83.762,-13.968
2,13.328,101.17,-5.4342
6,-26.937,-49.852,-16.56
1,-89.661,-1.693,-18.222
9,38.842,-43.926,0.044297
8,56.82,-26.273,61.65
10,8.0025,13.268,80.34
5,5.3588,4.6573,48.629
7,-33.598,20.628,-79.597
9,36.567,-41.448,-28.866
6,-19.212,-59.254,-21.192
3,27.263,43.368,-13.635
10,26.517,-31.2,59.485
1,-90.245,19.423,3.0288
4,15.18,-46.323,-65.432
10,9.1691,34.228,65.132
4,23.621,-39.566,-62.19
3,-16.162,16.822,-3.5259
2,42.164,82.436,-7.9441
10,21.38,-29.386,60.621
2,52.182,69.778,-9.6146
4,18.093,-34.878,-59.727
9,34.402,-58.958,0.030344
5,-17.661,32.373,66.683
7,-51.199,28.218,-77.877
6,-17.834,-31.744,-27.378
7,-50.52,28.267,-77.931
1,-92.948,0.12217,5.2902
6,-28.637,-61.06,-15.733
1,-75.548,-9.5473,-20.266
9,36.763,-64.484,-3.8868
4,13.304,-69.422,-53.889
9,36.63,-47.636,0.97095
10,19.27,-0.11608,57.038
6,-11.168,-24.14,-48.376
10,13.444,-26.95,73.666
1,-97.879,1.611,11.414
1,-82.767,-18.731,4.9447
1,-86.653,3.9237,-22.944
7,-51.563,35.088,-73.116
6,-29.025,-51.822,-16.355
2,33.367,85.655,-5.9329
8,51.203,-27.802,53.484
7,-50.836,45.388,-64.798
1,-76.772,-15.285,-16.83
1,-83.952,-15.382,6.8631
2,60.855,57.064,-16.532
8,61.149,-4.0239,67.574
1,-85.342,0.51527,-20.421
3,-15.523,34.661,-10.31
3,17.279,25.416,-9.5479
2,14.668,102.92,-3.6303
9,17.882,-58.873,0.34061
7,-25.511,13.218,-85.638
8,52.407,-0.055023,51.647
7,-43.074,32.656,-58.305
5,-7.3187,-16.611,59.514
4,14.114,-42.842,-60.522
7,-40.429,14.69,-84.892
2,7.0978,-19.684,45.563
2,42.672,62.908,-22.783
1,-92.791,0.4742,6.4924
10,16.922,11.109,54.662
10,4.7717,13.577,69.732
2,62.784,42.888,-19.956
5,-4.9125,-33.026,58.061
7,-29.019,28.305,-67.572
3,-0.66139,36.723,-10.756
8,50.52,2.7125,47.02
6,-28.548,-53.498,-18.821
5,4.7934,20.127,54.487
3,2.4347,47.985,-15.004
8,44.064,-20.295,54.209
9,25.146,-45.267,-9.1259
8,56.99,-24.819,58.701
4,21.805,-28.883,-54.645
10,12.783,-26.736,73.503
3,6.259,41.837,-14.769
6,-31.528,-60.428,-11.055
10,28.999,-16.469,53.232
3,8.4731,21.734,-9.4781
3,-34.286,29.892,-12.753
10,-0.68417,11.903,76.87
1,-92.949,-18.235,2.964
3,60.395,42.304,-12.829
6,-36.632,-65.483,-8.5565
2,11.75,101.83,-4.8308
7,-51.142,22.219,-68.334
8,43.381,-21.883,54.909
5,-1.7619,29.453,60.725
7,-49.957,22.063,-79.709
8,59.175,-12.521,64.137
3,12.936,18.491,-9.518
6,-5.5981,-40.111,-37.264
2,54.382,67.703,-3.8789
5,-9.4247,11.416,68.751
9,33.94,-39.632,-2.4493
10,14.543,-31.996,65.813
5,-2.4483,32.817,68.708
3,-16.047,40.424,-4.2768
7,-27.902,21.692,-77.379
10,11.49,-59.255,-33.776
5,-20.103,24.536,68.38
10,11.723,19.667,63.837
2,50.731,65.486,-11.405
2,37.68,90.974,-6.019
3,23.286,-47.986,-6.5775
4,20.909,-40.779,-51.634
5,-5.8154,-35.319,59.036
3,-33.18,25.517,3.366
7,-39.233,21.536,-74.562
1,-71.908,-12.569,-21.557
4,14.555,-30.343,-69.085
3,-28.542,38.966,-1.8453
3,-15.901,40.631,-4.29
2,58.909,54.652,-19.263
6,11.568,14.139,63.869
3,-24.632,17.58,6.2849
2,44.421,74.269,-8.8667
1,-89.772,-14.325,-2.0357
3,8.7998,24.673,-30.677
6,-19.047,-43.033,-19.11
9,24.556,-44.223,-22.435
1,-90.026,2.6959,7.162
9,45.798,-33.601,-29.909
2,38.485,95.584,-9.683
9,48.353,-37.953,-29.008
8,47.851,-28.898,54.289
10,12.291,31.144,59.809
2,41.767,65.96,-16.662
5,-7.7654,24.42,60.58
4,19.801,-25.927,-57.573
2,22.228,101.83,-2.5175
6,-21.608,-56.047,-30.745
10,-90.287,-4.1546,-5.6333
2,32.35,90.623,-13.347
6,5.9181,-46.786,-52.32
10,21.043,-31.094,61.212
5,4.1925,-31.814,66.151
7,-55.225,49.897,-54.859
4,-19.703,-57.793,-24.347
1,-93.633,-9.3599,-1.6996
3,5.2852,12.335,-16.059
8,58.145,-1.9921,57.152
4,24.516,-51.629,-55.858
1,-89.893,4.513,-6.0834
5,-11.024,25.131,61.472
4,36.427,-66.949,-8.0628
8,39.14,-31.028,54.837
6,-31.58,-57.609,-11.947
8,45.369,-16.021,56.151
8,46.153,-35.678,55.465
2,20.569,92.094,-11.427
2,34.926,89.026,-19.285
9,27.907,-47.2,-23.382
7,-29.232,24.911,-74.725
1,-86.888,9.4773,-15.331
9,37.607,-36.889,-11.931
5,-9.4874,-22.26,52.739
6,0.86147,-27.996,-59.209
6,-0.1444,-14.584,-46.847
8,38.823,-14.732,49.541
9,28.814,-52.656,-23.148
4,22.443,-67.414,-53.044
1,-95.29,5.015,11.682
8,11.581,49.392,-16.521
10,17.966,-19.046,72.449
9,35.132,-62.602,-0.47414
4,20.772,-61.697,-41.109
9,28.135,-51.181,-22.795
2,36.886,87.682,-6.7289
2,37.076,84.616,-9.1125
9,22.775,-42.409,-10.277
1,-74.607,-3.6557,-27.129
7,-48.941,41.122,-62.087
8,56.077,-13.798,61.532
5,4.6616,-21.828,46.617
4,11.242,-45.565,-52.163
10,-0.6484,31.971,70.915
4,23.859,-48.37,-56.206
5,-14.66,23.411,70.288
2,20.988,98.662,-4.809
4,21.596,-17.381,-55.116
3,-17.481,17.51,-7.8024
9,24.794,-59.464,15.567
3,-25.885,30.672,7.8522
3,11.199,17.059,-16.903
4,15.714,-39.448,-51.688
7,-53.646,34.655,-69.84
2,48.114,79.841,-8.3555
9,18.37,-65.229,10.679
1,-81.432,-18.733,-4.4223
5,-27.53,17.623,60.885
1,-85.379,4.8595,-18.298
8,50.485,7.2953,46.324
7,-45.188,41.722,-71.882
2,39.143,89.802,-6.0443
7,-41.974,22.186,-75.972
6,-7.3218,-18.756,-46.718
9,22.971,-26.113,-28.49
6,-20.021,-30.541,-39.259
9,3.5957,-9.8188,-56.481
4,25.547,-21.32,-67.146
4,19.973,-19.849,-52.705
5,-9.7796,6.4502,68.565
3,-26.453,32.646,-10.422
10,3.3803,25.257,72.713
5,-9.8926,13.228,60.809
3,9.7796,17.939,-14.796
5,-5.6812,-27.458,62.272
7,-20.851,24.314,-76.057
4,20.874,-39.13,-59.625
2,15.095,101.17,-4.9871
9,37.598,-55.335,2.734
6,-29.265,-62.983,-7.2289
4,23.377,-39.227,-61.92
3,-11.566,21.202,-5.2867
3,-19.873,36.512,-13.28
6,-16.601,-34.014,-33.063
5,-4.7919,1.6451,56.5
8,51.371,6.2516,44.392
1,-87.807,-15.955,-6.6234
9,35.085,-42.836,-15.554
7,-48.038,35.14,-68.587
2,37.848,82.631,-9.0578
9,31.023,-58.443,1.9672
2,37.151,69.419,-15.465
6,5.1366,-12.652,-58.448
6,-6.7932,-30.659,-52.153
2,62.365,52.157,-20.821
1,-99.127,3.5548,9.9907
8,51.804,-33.825,62.576
8,62.73,9.6481,69.528
5,-18.399,34.705,66.059
1,-85.464,-18.975,0.36437
6,-31.855,-61.256,-4.2886
2,41.688,65.69,-15.178
8,61.714,-14.638,61.901
6,-32.775,-61.019,-9.4034
3,10.651,33.348,-12.605
9,38.126,-40.62,-26.856
8,57.562,8.523,62.704
9,24.566,-66.018,3.5694
1,-74.354,-3.8121,-27.231
2,66.997,43.083,-20.633
8,43.981,-4.5949,43.875
7,-46.29,21.689,-75.296
8,63.171,-13.685,66.894
5,34.737,67.883,-12.683
5,1.1299,-30.067,66.38
6,-23.22,-48.479,-25
9,29.48,-54.272,-11.127
7,-41.011,13.713,-82.355
6,-9.1345,-29.943,-49.275
3,20.721,25.274,-10.218
7,-44.076,38.165,-64.76
4,7.6815,-73.029,-55.159
6,-9.1903,-37.589,-54.791
9,32.948,-21.966,50.032
9,-6.2831,-36.642,54.906
9,34.855,-56.766,2.5491
10,12.953,-5.8699,58.448
8,25.479,-20.497,61.531
1,-88.953,1.4058,-8.3555
1,-88.551,-11.224,-13.275
1,-33.484,10.814,9.8257
3,11.248,17.12,-18.252
1,-100.92,4.9442,11.808
5,-25.691,17.239,60.937
4,17.112,-29.939,-33.628
6,-16.522,-44.93,-18.604
10,0.88019,24.082,75.671
3,8.6312,21.612,-29.572
4,9.0182,-40.092,-58.435
9,22.908,-40.182,-11.373
4,11.946,-68.016,-49.623
2,37.563,96.481,-7.4027
5,-9.4987,-8.2052,57.507
9,33.832,-42.471,-13.299
4,12.352,-62.565,-55.079
7,-24.48,20.138,-77.103
7,-44.336,29.597,-73.793
5,-8.8635,4.4786,61.934
5,-3.1441,12.012,76.984
10,16.645,14.079,56.401
1,-78.321,1.2979,-21.453
3,14.363,21.18,-16.949
5,-15.703,-12.022,71.853
6,-20.723,-48.35,-20.345
9,32.006,-43.712,-26.444
5,-23.626,27.676,62.928
5,-16.993,33.763,59.496
8,54.108,0.44406,68.615
5,-22.612,23.753,68.151
9,49.964,-36.623,-28.487
5,-12.298,28.341,68.683
5,2.2681,7.3766,49.648
5,2.5391,-28.583,70.228
3,-23.37,19.486,8.1415
1,-82.665,-15.694,-7.6113
1,-91.599,3.1287,-2.8457
9,33.075,-43.126,-6.1256
3,8.9025,19.614,-14.373
9,42.086,-36.279,-31.826
7,-39.683,38.108,-58.937
9,22.418,-65.098,9.505
10,19.366,9.2758,58.649
2,68.523,42.84,-18.617
4,12.239,-70.279,-53.644
10,0.21549,28.894,74.817
7,-35.659,19.443,-75.217
9,24.976,-59.647,15.04
5,-18.669,3.9434,71.258
1,-85.887,-10.463,-9.5995
7,-30.148,26.119,-78.415
3,-27.271,35.559,-7.1499
6,1.3308,-16.658,-48.376
8,44.535,-18.321,55.224
6,-5.7871,-25.008,-53.327
6,-28.703,-58.421,-27.475
5,-25.1,28.014,60.76
3,-41.988,-7.255,15.537
5,10.454,2.913,59.068
1,-98.266,-0.17846,9.4628
6,-22.567,-43.7,-15.657
10,13.158,3.9762,57.966
1,-98.424,2.1154,-2.1902
1,-81.537,0.97297,-20.164
9,20.885,-57.041,5.6802
3,9.2215,43.676,-15.769
1,-88.799,-1.7678,-20.61
8,55.837,-7.2395,54.24
2,28.128,96.34,-11.262
9,25.744,-37.245,-22.901
1,-94.501,5.3048,10.355
4,24.632,-30.487,-56.757
10,12.697,-5.2003,75.771
6,4.3807,-20.662,-41.818
7,-40.58,18.105,-85.092
7,-28.685,20.171,-71.331
5,15.345,-6.5274,55.491
2,65.129,51.303,-21.993
8,59.386,19.358,69.453
3,20.719,24.886,-10.519
7,-58.625,51.831,-54.63
10,12.689,3.2781,58.156
1,-78.05,-15.84,-8.4748
10,48.993,12.86,54.298
1,-97.958,15.337,-2.745
9,36.515,-41.882,-15.257
9,23.094,-37.536,-15.069
1,-85.026,-22.966,-5.1003
6,-0.43511,-37.073,-37.472
10,16.68,-22.198,71.231
4,35.101,44.072,-12.583
8,51.467,-30.366,61.633
6,-17.66,-31.384,-31.09
8,51.461,10.274,48.056
8,61.596,3.5825,63.834
1,-89.733,1.7079,-7.633
3,-12.118,21.407,-6.0488
7,-41.287,23.258,-74.305
5,-4.7747,29.512,64.495
10,16.861,10.94,49.339
8,46.858,-36.488,55.504
6,-0.0016806,-16.026,-43.987
10,24.661,-6.067,55.386
3,-18.185,16.512,-8.8407
9,5.2775,7.0598,-20.343
5,-8.3792,-4.0336,63.271
8,63.187,-2.2429,75.514
1,-91.161,-2.1567,-16.815
9,27.146,-27.664,-28.101
1,-97.692,3.5633,-2.8346
9,22.375,-56.64,-9.4756
9,24.687,-26.682,-35.498
6,-4.4719,-28.924,-45.646
2,47.708,68.863,-21.842
2,34.235,95.831,-11.275
7,-45.268,29.087,-77.083
9,35.199,-43.72,-10.13
1,-77.678,-19.244,-7.5605
8,54.219,-28.284,66.758
10,7.003,-5.2554,75.134
4,20.994,-54.309,-53.003
7,-52.404,49.037,-58.579
4,16.831,-12.23,-58.719
3,-1.3255,28.93,-5.6287
8,56.986,-22.127,65.703
8,63.508,-1.9571,65.443
3,1.673,46.951,-13.369
6,-31.495,-68.468,-7.1369
4,20.76,-18.529,-56.482
1,-90.243,-11.548,-12.729
1,-90.223,-1.3215,-6.0329
5,-16.544,33.815,59.652
3,-23.83,26.436,-0.16012
4,11.225,-26.735,-33.65
3,61.911,0.16315,43.876
2,49.706,75.128,-18.724
4,26.147,-60.326,-60.3
7,-43.307,17.477,-86.022
2,18.404,95.702,-10.42
7,-48.357,45.84,-59.319
5,-14.312,34.509,60.42
5,-5.9383,-25.169,63.775
2,68.126,48.77,-19.778
2,49.245,71.19,-21.512
7,-35.815,16.575,-87.74
3,17.353,19.011,-14.265
6,-32.821,-69.042,-12.557
10,55.405,12.802,69.689
7,-38.45,18.947,-85.936
7,-45.545,30.643,-68.844
10,-11.624,41.364,58.266
8,44.489,-21.187,56.512
6,-30.413,-53.386,-12.402
10,17.058,-7.0025,67.654
1,-85.963,-21.151,5.2324
3,-2.0355,34.848,-12.855
10,9.018,16.204,67.512
8,47.991,-31.837,63.817
5,-15.545,-12.068,72.083
7,-91.007,7.4299,-21.838
4,20.018,-56.79,-54.048
4,14.148,-61.316,-62.05
2,48.196,70.109,-20.055
10,7.6467,15.554,77.108
1,-91.688,-15.684,3.0663
5,-1.8471,-33.93,50.528
4,28.338,-34.283,-50.45
10,25.094,-14.268,55.377
6,-21.061,-56.033,-26.307
9,25.908,-62.038,13.084
4,10.53,-38.296,-49.452
5,-25.384,16.116,59.651
9,36.265,-42.4,1.1174
10,17.652,-22.826,72.381
6,0.79122,-16.335,-57.097
10,16.439,-0.92099,63.759
8,45.533,-4.9783,45.218
6,-21.065,-45.438,-23.551
10,2.5769,18.443,78.412
9,28.095,-61.942,10.268
10,11.747,-14.534,78.017
7,-30.664,12.456,-89.194
4,20.993,-69.604,-48.714
5,-1.212,22.659,62.181
9,-81.215,-23.11,-7.7749
1,-90.794,-13.785,-11.518
2,66.156,51.811,-22.065
5,-2.5002,-30.673,50.904
6,-28.063,-43.291,-17.3
1,-100.55,12.793,2.714
7,-49.796,46.369,-57.642
9,33.413,-52.572,14.377
2,50.109,78.063,-15.419
5,-1.8228,32.799,71.129
3,-1.642,21.78,-11.077
10,19.185,16.425,58.334
6,-6.9838,-23.948,-53.449
3,-19.576,15.334,7.2941
2,49.931,71.178,-10.053
6,-19.878,-45.021,-15.441
9,37.764,-37.96,-28.244
9,25.353,-32.585,-25.171
9,45.82,-41.414,-13.451
2,73.266,48.004,-17.637
6,-23.448,-48.403,-24.009
9,25.395,-51.265,-11.126
2,29.13,96.609,-12.987
9,33.207,-63.603,4.7151
9,40.575,-37.294,-14.7
3,-22.921,16.418,7.2003
1,-77.861,-18.844,-2.9612
5,-5.4971,31.316,61.343
10,12.22,13.237,65.498
5,37.516,81.797,2.9299
4,19.003,-53.61,-43.611
5,-14.868,35.245,63.37
2,25.774,100.27,-13.6
2,47.437,81.142,-8.9942
9,25.428,-52.042,-18.474
6,-6.3595,-29.218,-43.982
3,9.0385,16.863,-14.839
9,40.872,-38.231,-15.578
1,-82.278,0.3634,-20.962
5,-5.0636,-0.95532,57.007
8,56.291,-26.324,62.949
4,18.974,-70.223,-43.811
4,8.3117,-72.534,-54.626
6,-8.2895,-38.112,-42.873
9,30.761,-55.299,-6.2329
8,46.718,-33.849,60.712
1,-91.83,-13.765,4.9117
3,-24.048,30.395,3.6948
4,12.267,-63.427,-55.409
9,47.677,-41.917,-9.1353
4,9.198,-51.437,-56.525
3,-26.087,30.674,2.8092
6,-27.839,-63.299,-15.331
5,-5.6638,-36.483,50.865
9,43.781,-39.954,-15.497
10,52.767,28.652,60.96
8,53.884,-2.8685,52.291
7,-24.506,29.822,58.519
8,51.74,-32.652,54.003
9,25.849,-41.894,-15.711
1,-93.616,7.0511,11.524
4,12.816,-46.417,-44.831
1,-95.226,-1.4735,-2.5767
9,18.28,-57.235,-0.93679
5,6.1778,2.8636,46.337
4,24.739,-57.855,-51.483
3,-1.4642,23.922,-18.455
6,-19.899,-59.046,-21.288
3,2.6502,19.091,-21.242
1,-98.479,10.743,-1.1257
1,-99.607,0.11034,-6.8225
1,-80.164,-2.5185,-13.581
4,6.2893,-72.805,-58.764
2,42.161,62.868,-23.368
5,-24.007,7.8873,68.821
9,20.914,-40.211,-12.425
4,17.399,-24.952,-60.687
2,28.751,87.923,-7.3917
6,-30.034,-65.853,-17.072
9,22.253,-59.452,-4.9184
4,9.6204,-47.609,-58.179
1,-95.898,2.8638,-1.1937
2,43.133,69.023,-18.74
1,-87.588,6.6907,-13.239
8,47.446,-38.038,55.652
5,-6.2992,28.906,65.712
7,-49.911,50.223,-56.637
10,20.675,-13.525,63.301
6,-35.151,-65.583,-8.4483
7,-41.549,18.699,-83.783
9,26.324,-31.99,-25.498
7,-50.259,41.073,-54.599
9,38.262,-36.147,-13.216
5,-8.5274,5.0546,69.343
2,35.134,89.856,-7.9019
1,-84.937,-16.307,7.9881
7,-36.188,35.519,-70.981
3,-24.468,25.276,2.0429
7,-38.603,33.31,-73.933
7,-45.256,38.788,-66.954
6,-28.324,-59.04,-25.387
7,-49.161,44.116,-65.512
5,-28.544,23.262,63.141
5,-7.8429,-1.7694,58.436
5,23.028,-14.712,59.492
10,12.173,2.2238,69.978
4,11.691,-54.49,-58.457
2,61.264,48.867,-17.135
3,-27.957,19.367,9.5476
7,-47.582,13.175,-65.295
9,-7.6824,-24.802,47.336
10,19.262,19.181,64.047
2,24.767,96.808,-10.715
8,49.923,-1.3614,51.526
6,-11.549,-46.025,-43.66
4,18.874,-32.67,-60.83
5,-1.7227,13.596,76.974
5,-25.479,23.523,62.891
7,-46.992,34.262,-66.524
8,60.986,10.309,69.682
3,-12.693,26.75,5.0315
1,-77.265,8.0652,-26.58
9,34.355,-55.929,-12.457
4,15.459,-26.135,-57.782
8,50.948,-8.2924,54.734
2,35.627,84.532,-18.264
2,18.615,99.04,-1.8111
9,25.88,-61.186,5.0577
9,28.791,-21.79,-26.648
10,10.021,-22.062,76.314
9,-5.8494,-40.635,49.334
1,-77.77,-13.217,-11.066
6,11.341,-20.753,-51.912
10,0.96127,24.489,71.273
5,-25.285,1.456,70.631
9,29.045,-50.998,-26.101
1,11.232,-44.827,-41.27
10,10.049,20.569,83.118
9,24.102,-61.213,-1.147
6,-25.126,-42.031,-13.114
5,-25.19,3.7475,68.93
4,11.453,-45.004,-42.457
8,64.475,7.8635,70
1,-93.364,-1.3796,11.694
4,14.794,-38.954,-47.59
9,19.719,-59.462,-1.073
6,-19.546,-38.189,-19.314
5,-2.7134,19.799,63.046
5,-6.2357,-10.437,53.95
3,13.407,44.571,-14.312
10,24.998,-28.876,65.443
10,-2.9643,32.704,61.641
5,-8.9811,-16.922,63.214
10,9.931,30.047,61.511
5,-25.086,7.3405,71.981
5,-27.045,37.103,58.16
2,17.916,98.147,-10.568
2,56.227,47.696,-9.8055
9,40.169,-41.301,-11.454
8,50.393,7.4758,46.398
6,-22.565,-47.577,-16.957
9,27.187,-21.34,-32.082
5,-14.339,23.262,70.585
6,2.8344,-34.4,-35.952
2,15.923,99.145,-9.0137
6,7.7302,-45.783,-4.5507
2,24.559,96.768,-12.997
10,1.8107,24.97,75.096
7,-53.273,22.197,-76.143
6,-29.299,-60.619,-17.562
3,-12.392,27.248,4.5805
4,43.268,-33.036,-22.377
7,-50.469,50.256,-61.566
6,-30.236,-58.689,-16.434
2,58.981,49.05,-17.147
2,20.299,100.09,-11.298
1,-83.385,-18.541,3.6319
4,10.778,-64.484,-54.822
5,-9.1076,-4.3062,57.71
2,51.747,54.48,-16.163
7,-40.652,34.181,-62.405
1,-88.87,8.0154,-12.936
2,40.504,66.159,-13.263
10,31.03,-13.968,51.958
10,12.427,3.1025,58.419
1,-88.974,-5.1848,-18.102
10,5.4687,36.811,66.483
9,66.082,58.69,-22.989
3,20.306,24.954,-16.015
9,26.395,-31.775,-48.687
8,-22.972,12.98,13.01
7,-40.769,22.41,-73.377
1,-95.694,12.478,-3.5732
4,7.1122,-73.529,-51.709
9,32.49,-52.603,-9.131
7,-53.385,15.177,-67.585
4,15.504,-39.067,-48.499
7,-46.425,11.122,-63.743
3,2.3173,22.52,-20.403
6,-8.0266,-34.079,-53.022
10,13.729,-9.5149,58.659
9,45.242,63.058,-1.3707
3,5.8926,25.267,-6.1372
7,-43.011,23.411,-76.782
4,13.764,-63.412,-45.464
10,25.789,-25.517,57.971
1,-91.294,0.93283,7.8497
3,-23.91,20.963,6.6389
8,48.44,-8.8075,53.128
1,-91.644,4.0249,0.78119
6,-23.289,-56.999,-27.303
8,56.18,-0.6291,68.55
8,50.789,-0.21331,50.704
2,33.296,98.946,-15.809
5,-42.12,44.459,-64.404
4,22.999,-30.161,-69.298
5,-7.5297,3.7066,65.855
6,-32.156,-65.92,-14.095
2,32.814,90.619,-15.715
9,36.794,-48.33,6.0199
7,-63.195,49.631,-52.736
2,38.604,71.93,-18.956
6,-18.601,-35.826,-15.408
10,-4.1252,34.733,62.191
8,50.533,5.3123,46.693
7,-41.365,14.202,-88.281
5,-24.416,28.861,59.856
3,17.15,22.323,-14.594
6,4.2547,-57.174,-47.049
3,-11.53,23.187,-6.7904
4,19.602,-35.685,-62.645
9,31.207,-47.104,-7.0237
9,43.117,-39.154,-15.759
8,46.843,-37.586,56.124
10,23.875,-28.631,58.471
2,36.231,88.172,-6.1286
5,-5.8545,-28.583,66.24
7,-23.635,21.384,-77.877
9,39.209,-26.438,-12.842
7,-56.952,38.549,-63.97
4,17.305,-53.204,-43.818
8,56.224,24.966,60.582
8,52.169,-3.3796,53.024
10,8.9495,24.594,73.701
1,-95.16,12.254,8.3032
9,25.137,-47.741,-6.7317
1,-86.796,9.7839,-15.544
6,-9.5252,-44.273,-38.379
10,17.964,-28.309,66.654
4,8.4943,-48.096,-57.654
8,53.801,-31.351,61.356
3,5.6404,11.361,-17.728
9,30.846,-58.71,9.9813
7,-50.001,47.891,-61.845
4,21.415,-56.096,-42.673
3,-20.239,24.074,7.4408
3,13.009,20.15,-15.851
8,54.814,10.608,60.747
10,15.254,-30.814,63.29
7,-55.735,38.495,-65.026
7,-46.694,43.471,-69.989
8,57.835,-0.62627,59.979
10,5.8367,14.941,72.394
4,21.085,-54.711,-40.353
3,-27.797,20.87,-1.4817
9,36.542,-47.667,3.3833
8,62.745,-12.632,66.984
5,-7.7981,32.822,63.178
1,-93.798,-0.083462,0.43775
6,8.8269,-31.973,-32.681
2,29.057,83.377,-15.864
6,-30.708,-62.636,-15.211
4,22.485,-37.48,-60.808
10,1.4004,27.586,75.112
8,63.202,-2.1388,75.248
5,-6.0074,-34.074,52.911
8,60.453,-22.953,65.264
2,57.254,51.347,-22.775
7,-55.439,46.933,-57.493
1,-87.282,2.3163,-17.453
8,-5.0214,-46.156,41.715
7,-49.703,14.88,-66.744
10,5.9964,24.503,78.666
10,0.60119,32.119,73.502
9,32.604,-60.834,2.5384
5,-8.5861,10.741,71.276
6,-27.265,-58.523,-5.3252
3,-11.973,27.638,3.832
1,-33.352,10.952,9.7516
9,26.679,-28.503,-28.178
2,48.102,81.008,-8.5678
4,23.893,-65.602,-51.771
7,-48.058,39.414,-71.441
10,5.8812,-6.7308,76.126
5,-8.8898,22.377,66.969
10,-0.35612,11.018,75.629
3,-22.115,14.085,2.4055
4,18.934,-39.945,-59.027
7,-31.607,34.801,-67.394
1,-89.407,-2.6384,-14.282
8,62.113,-9.0051,71.302
4,6.1698,-68.684,-50.259
8,47.972,-31.397,53.044
4,15.498,-61.792,-46.014
3,-18.348,17.584,0.051845
10,8.3339,-39.845,-13.643
7,-34.482,27.309,-73
4,20.082,-55.244,-38.122
1,-95.224,-0.86827,-3.3355
8,62.153,8.8617,64.888
7,-49.525,49.724,-57.386
1,-77.261,-14.764,-16.376
2,29.675,94.718,-12.501
10,-1.2711,32.266,61.443
5,-6.4509,-16.523,55.897
1,-93.071,11.966,7.2227
1,-87.795,-6.7904,-16.508
2,45.23,72.313,-14.115
9,29.96,-60.08,11.804
5,-2.5641,12.199,76.996
6,-29.218,-66.23,-15.456
5,-2.6116,-21.541,62.421
1,-82.073,2.4596,-13.864
9,37.948,-33.751,-9.2766
3,-2.0787,31.757,-16.816
3,-1.2891,20.148,-10.157
6,-18.583,-29.074,-35.267
5,11.264,-10.727,62.135
4,10.329,-11.24,-48.536
7,-41.415,16.566,-85.695
10,7.162,36.055,68.536
7,-39.414,34.085,-61.24
3,-29.039,30.045,-14.377
2,64.426,59.11,-15.661
5,-19.66,4.6898,71.59
1,-85.964,-17.129,-11.104
9,16.937,-64.33,6.0509
6,-18.678,-30.741,-28.854
2,14.9,104.11,-5.3981
5,-6.6346,21.376,62.289
1,-85.852,6.6763,-14.763
9,31.392,-55.411,3.4321
5,-26.283,35.975,58.9
6,-33.659,-67.043,-10.07
6,-6.466,-19.84,-52.178
7,-46.011,30.342,-70.199
4,19.174,-26.825,-55.579
1,-84.238,-5.1323,-15.042
5,-9.9549,-12.263,53.408
1,-76.773,-12.48,-12.876
8,43.25,-26.037,54.4
1,-85.495,-1.4155,-16.549
10,45.189,-36.811,53.353
10,-4.1795,31.923,64.557
10,-15.596,28.031,66.264
5,-15.694,35.277,61.071
3,5.1749,26.153,-3.245
3,9.9727,32.1,-12.899
8,64.019,-2.8237,61.85
10,38.789,-29.325,78.368
10,20.268,-28.43,62.259
